packet_size,duration_ms,src_port,dst_port,failed_logins,request_rate,payload_size,touch_count,bytes_per_ms,payload_ratio,auth_density,privileged_dst,is_tamper_event,request_burst,service_risk,touch_intensity,dwell_score,mesh_signal,event_type,scenario,label,actor_type
837,114,58922,1883,8,109.97,387,4,7.3421,0.4624,0.0727,1,1,1,0.52,1.333,1.0366,0,tamper,physical_tamper,attack,human
209,100,48885,1883,0,4.78,84,0,2.09,0.4019,0.0,1,0,0,0.52,0.0,20.9205,1,mesh_alert,mesh_status,normal,benign
298,145,53670,80,0,9.94,174,0,2.0552,0.5839,0.0,0,0,0,0.2,0.0,14.5875,0,status,dashboard_poll,normal,benign
498,149,25208,8080,0,16.05,390,0,3.3423,0.7831,0.0,0,0,0,0.28,0.0,9.2835,0,network,telemetry_upload,normal,benign
331,64,58636,22,12,79.17,299,0,5.1719,0.9033,0.1516,1,0,0,0.86,0.0,0.8084,0,network,credential_stuffing,attack,human
182,545,36392,1883,4,17.89,240,1,0.3339,1.3187,0.2236,1,0,0,0.52,0.333,30.4639,0,network,low_and_slow_probe,attack,apt
733,179,41258,1883,12,102.35,271,4,4.095,0.3697,0.1172,1,1,1,0.52,1.333,1.7489,0,tamper,physical_tamper,attack,human
345,105,47690,443,0,4.6,186,0,3.2857,0.5391,0.0,0,0,0,0.18,0.0,22.8261,0,heartbeat,heartbeat,normal,benign
182,211,32941,443,3,61.33,152,0,0.8626,0.8352,0.0489,0,0,0,0.18,0.0,3.4404,1,mesh_alert,mesh_pivot_alert,attack,apt
225,110,61527,443,10,94.5,90,0,2.0455,0.4,0.1058,0,0,1,0.18,0.0,1.164,0,network,credential_stuffing,attack,human
459,167,57986,22,26,70.85,210,0,2.7485,0.4575,0.367,1,0,0,0.86,0.0,2.3571,0,network,credential_stuffing,attack,human
254,94,26195,443,0,5.69,114,0,2.7021,0.4488,0.0,0,0,0,0.18,0.0,16.5202,0,heartbeat,heartbeat,normal,benign
174,197,62877,443,4,30.66,109,0,0.8832,0.6264,0.1305,0,0,0,0.18,0.0,6.4253,1,mesh_alert,mesh_pivot_alert,attack,apt
87,17,33940,1883,1,95.65,49,0,5.1176,0.5632,0.0105,1,0,1,0.52,0.0,0.1777,0,network,port_scan,attack,bot
202,73,58409,1883,0,5.53,69,0,2.7671,0.3416,0.0,1,0,0,0.52,0.0,13.2007,1,mesh_alert,mesh_status,normal,benign
444,315,55013,443,0,6.16,345,0,1.4095,0.777,0.0,0,0,0,0.18,0.0,51.1364,0,network,firmware_check,normal,benign
255,148,35968,1883,2,64.77,151,0,1.723,0.5922,0.0309,1,0,0,0.52,0.0,2.285,1,mesh_alert,mesh_pivot_alert,attack,apt
196,46,24976,1883,0,3.71,83,0,4.2609,0.4235,0.0,1,0,0,0.52,0.0,12.3989,1,mesh_alert,mesh_status,normal,benign
164,182,35191,8080,2,69.72,134,0,0.9011,0.8171,0.0287,0,0,0,0.28,0.0,2.6104,1,mesh_alert,mesh_pivot_alert,attack,apt
578,160,49682,443,0,5.73,357,0,3.6125,0.6176,0.0,0,0,0,0.18,0.0,27.9232,0,network,firmware_check,normal,benign
430,118,48059,1883,0,10.74,287,0,3.6441,0.6674,0.0,1,0,0,0.52,0.0,10.987,0,network,telemetry_upload,normal,benign
424,176,45625,8080,0,13.93,229,0,2.4091,0.5401,0.0,0,0,0,0.28,0.0,12.6346,0,network,telemetry_upload,normal,benign
696,284,32982,443,0,4.72,407,0,2.4507,0.5848,0.0,0,0,0,0.18,0.0,60.1695,0,network,firmware_check,normal,benign
1419,20,47496,80,2,379.62,620,0,70.95,0.4369,0.0053,0,0,1,0.2,0.0,0.0527,0,network,request_flood,attack,bot
624,196,39666,443,0,4.81,461,0,3.1837,0.7388,0.0,0,0,0,0.18,0.0,40.7484,0,network,firmware_check,normal,benign
240,89,30354,443,0,6.14,123,0,2.6966,0.5125,0.0,0,0,0,0.18,0.0,14.4951,0,heartbeat,heartbeat,normal,benign
248,195,56486,443,0,4.76,97,0,1.2718,0.3911,0.0,0,0,0,0.18,0.0,40.9664,0,status,dashboard_poll,normal,benign
174,544,32126,22,5,7.79,147,0,0.3199,0.8448,0.6418,1,0,0,0.86,0.0,69.8331,0,network,low_and_slow_probe,attack,apt
263,105,31402,1883,0,7.42,110,0,2.5048,0.4183,0.0,1,0,0,0.52,0.0,14.1509,0,heartbeat,heartbeat,normal,benign
244,116,59044,1883,0,6.48,90,0,2.1034,0.3689,0.0,1,0,0,0.52,0.0,17.9012,0,heartbeat,heartbeat,normal,benign
309,152,51505,443,0,10.5,122,0,2.0329,0.3948,0.0,0,0,0,0.18,0.0,14.4762,0,status,dashboard_poll,normal,benign
218,69,28189,1883,0,3.63,85,0,3.1594,0.3899,0.0,1,0,0,0.52,0.0,19.0083,1,mesh_alert,mesh_status,normal,benign
247,87,34885,1883,0,5.74,81,0,2.8391,0.3279,0.0,1,0,0,0.52,0.0,15.1568,1,mesh_alert,mesh_status,normal,benign
77,36,34097,25,1,160.22,39,0,2.1389,0.5065,0.0062,1,0,1,0.12,0.0,0.2247,0,network,port_scan,attack,bot
366,193,54434,443,0,8.58,171,0,1.8964,0.4672,0.0,0,0,0,0.18,0.0,22.4942,0,status,dashboard_poll,normal,benign
241,71,28305,443,0,5.07,115,0,3.3944,0.4772,0.0,0,0,0,0.18,0.0,14.0039,0,heartbeat,heartbeat,normal,benign
268,140,45598,1883,0,20.92,146,0,1.9143,0.5448,0.0,1,0,0,0.52,0.0,6.6922,0,network,telemetry_upload,normal,benign
342,133,35143,443,0,5.03,118,0,2.5714,0.345,0.0,0,0,0,0.18,0.0,26.4414,0,status,dashboard_poll,normal,benign
214,75,45963,1883,0,6.68,92,0,2.8533,0.4299,0.0,1,0,0,0.52,0.0,11.2275,1,mesh_alert,mesh_status,normal,benign
89,40,32892,80,2,149.44,16,0,2.225,0.1798,0.0134,0,0,1,0.2,0.0,0.2677,0,network,port_scan,attack,bot
359,151,58936,8080,0,13.88,197,0,2.3775,0.5487,0.0,0,0,0,0.28,0.0,10.879,0,network,telemetry_upload,normal,benign
300,91,54656,1883,0,7.97,163,0,3.2967,0.5433,0.0,1,0,0,0.52,0.0,11.4178,0,heartbeat,heartbeat,normal,benign
307,113,27306,1883,0,6.37,131,0,2.7168,0.4267,0.0,1,0,0,0.52,0.0,17.7394,0,heartbeat,heartbeat,normal,benign
116,73,53566,1883,0,4.97,45,0,1.589,0.3879,0.0,1,0,0,0.52,0.0,14.6881,1,mesh_alert,mesh_status,normal,benign
248,182,45949,80,0,10.57,133,0,1.3626,0.5363,0.0,0,0,0,0.2,0.0,17.2185,0,status,dashboard_poll,normal,benign
256,122,42156,22,21,64.46,204,0,2.0984,0.7969,0.3258,1,0,0,0.86,0.0,1.8926,0,network,credential_stuffing,attack,human
624,197,51646,443,0,4.65,552,0,3.1675,0.8846,0.0,0,0,0,0.18,0.0,42.3656,0,network,firmware_check,normal,benign
681,240,49536,443,0,4.07,416,0,2.8375,0.6109,0.0,0,0,0,0.18,0.0,58.9681,0,network,firmware_check,normal,benign
339,207,60399,80,0,10.17,172,0,1.6377,0.5074,0.0,0,0,0,0.2,0.0,20.354,0,status,dashboard_poll,normal,benign
294,201,36751,443,0,9.62,130,0,1.4627,0.4422,0.0,0,0,0,0.18,0.0,20.894,0,status,dashboard_poll,normal,benign
839,173,52249,3389,6,92.34,468,3,4.8497,0.5578,0.065,1,1,1,0.96,1.0,1.8735,0,tamper,physical_tamper,attack,human
507,124,64796,8080,0,19.22,304,0,4.0887,0.5996,0.0,0,0,0,0.28,0.0,6.4516,0,network,telemetry_upload,normal,benign
271,111,44626,1883,0,7.22,120,0,2.4414,0.4428,0.0,1,0,0,0.52,0.0,15.374,0,heartbeat,heartbeat,normal,benign
557,299,29453,443,0,4.84,434,0,1.8629,0.7792,0.0,0,0,0,0.18,0.0,61.7769,0,network,firmware_check,normal,benign
413,172,53144,8080,0,13.71,281,0,2.4012,0.6804,0.0,0,0,0,0.28,0.0,12.5456,0,network,telemetry_upload,normal,benign
230,85,40325,1883,0,9.06,59,0,2.7059,0.2565,0.0,1,0,0,0.52,0.0,9.3819,1,mesh_alert,mesh_status,normal,benign
372,165,57883,80,0,10.28,122,0,2.2545,0.328,0.0,0,0,0,0.2,0.0,16.0506,0,status,dashboard_poll,normal,benign
220,105,43397,1883,0,5.24,91,0,2.0952,0.4136,0.0,1,0,0,0.52,0.0,20.0382,1,mesh_alert,mesh_status,normal,benign
223,96,37163,1883,0,7.19,77,0,2.3229,0.3453,0.0,1,0,0,0.52,0.0,13.3519,1,mesh_alert,mesh_status,normal,benign
65,9,32330,21,2,96.52,72,0,7.2222,1.1077,0.0207,1,0,1,0.75,0.0,0.0932,0,network,port_scan,attack,bot
274,94,40095,443,0,8.05,136,0,2.9149,0.4964,0.0,0,0,0,0.18,0.0,11.677,0,heartbeat,heartbeat,normal,benign
291,64,48749,443,28,80.23,320,0,4.5469,1.0997,0.349,0,0,0,0.18,0.0,0.7977,0,network,credential_stuffing,attack,human
338,497,49563,22,5,14.03,98,0,0.6801,0.2899,0.3564,1,0,0,0.86,0.0,35.4241,0,network,low_and_slow_probe,attack,apt
210,93,24016,1883,0,6.86,66,0,2.2581,0.3143,0.0,1,0,0,0.52,0.0,13.5569,1,mesh_alert,mesh_status,normal,benign
268,65,64294,443,0,6.14,144,0,4.1231,0.5373,0.0,0,0,0,0.18,0.0,10.5863,0,heartbeat,heartbeat,normal,benign
529,268,55586,443,0,3.26,421,0,1.9739,0.7958,0.0,0,0,0,0.18,0.0,82.2086,0,network,firmware_check,normal,benign
866,85,54643,1883,6,139.28,714,1,10.1882,0.8245,0.0431,1,1,1,0.52,0.333,0.6103,0,tamper,physical_tamper,attack,human
185,99,27519,1883,0,3.47,77,0,1.8687,0.4162,0.0,1,0,0,0.52,0.0,28.5303,0,heartbeat,heartbeat,normal,benign
175,206,48515,8080,5,67.63,99,0,0.8495,0.5657,0.0739,0,0,0,0.28,0.0,3.046,1,mesh_alert,mesh_pivot_alert,attack,apt
376,182,51617,80,0,6.49,210,0,2.0659,0.5585,0.0,0,0,0,0.2,0.0,28.0431,0,status,dashboard_poll,normal,benign
225,91,63073,1883,0,4.0,63,0,2.4725,0.28,0.0,1,0,0,0.52,0.0,22.75,1,mesh_alert,mesh_status,normal,benign
513,116,62420,443,16,43.8,257,0,4.4224,0.501,0.3653,0,0,0,0.18,0.0,2.6484,0,network,credential_stuffing,attack,human
416,149,51477,1883,0,16.42,292,0,2.7919,0.7019,0.0,1,0,0,0.52,0.0,9.0743,0,network,telemetry_upload,normal,benign
584,217,41379,443,0,5.47,428,0,2.6912,0.7329,0.0,0,0,0,0.18,0.0,39.6709,0,network,firmware_check,normal,benign
388,149,64045,8080,0,17.54,226,0,2.604,0.5825,0.0,0,0,0,0.28,0.0,8.4949,0,network,telemetry_upload,normal,benign
196,692,42774,80,2,11.05,155,0,0.2832,0.7908,0.181,0,0,0,0.2,0.0,62.6244,0,network,low_and_slow_probe,attack,apt
306,97,39195,443,0,7.56,141,0,3.1546,0.4608,0.0,0,0,0,0.18,0.0,12.8307,0,heartbeat,heartbeat,normal,benign
548,145,23879,443,0,17.23,425,0,3.7793,0.7755,0.0,0,0,0,0.18,0.0,8.4156,0,network,telemetry_upload,normal,benign
537,311,46072,443,0,5.25,333,0,1.7267,0.6201,0.0,0,0,0,0.18,0.0,59.2381,0,network,firmware_check,normal,benign
837,223,38092,443,0,1.83,762,0,3.7534,0.9104,0.0,0,0,0,0.18,0.0,121.8579,0,network,firmware_check,normal,benign
232,121,28162,443,0,6.9,119,0,1.9174,0.5129,0.0,0,0,0,0.18,0.0,17.5362,0,heartbeat,heartbeat,normal,benign
392,93,24242,8080,0,10.53,229,0,4.2151,0.5842,0.0,0,0,0,0.28,0.0,8.8319,0,network,telemetry_upload,normal,benign
1441,14,35248,80,1,384.07,1387,0,102.9286,0.9625,0.0026,0,0,1,0.2,0.0,0.0365,0,network,request_flood,attack,bot
264,634,32095,22,2,9.95,225,0,0.4164,0.8523,0.201,1,0,0,0.86,0.0,63.7186,0,network,low_and_slow_probe,attack,apt
322,190,57390,443,0,8.32,184,0,1.6947,0.5714,0.0,0,0,0,0.18,0.0,22.8365,0,status,dashboard_poll,normal,benign
182,109,41930,1883,0,4.46,59,0,1.6697,0.3242,0.0,1,0,0,0.52,0.0,24.4395,1,mesh_alert,mesh_status,normal,benign
678,312,48326,443,0,4.66,490,0,2.1731,0.7227,0.0,0,0,0,0.18,0.0,66.9528,0,network,firmware_check,normal,benign
203,91,56473,1883,0,4.74,55,0,2.2308,0.2709,0.0,1,0,0,0.52,0.0,19.1983,1,mesh_alert,mesh_status,normal,benign
287,86,35060,1883,0,6.58,92,0,3.3372,0.3206,0.0,1,0,0,0.52,0.0,13.0699,1,mesh_alert,mesh_status,normal,benign
288,103,33962,1883,0,5.88,124,0,2.7961,0.4306,0.0,1,0,0,0.52,0.0,17.517,0,heartbeat,heartbeat,normal,benign
156,29,45964,139,0,171.95,32,0,5.3793,0.2051,0.0,0,0,1,0.12,0.0,0.1687,0,network,port_scan,attack,bot
347,74,60878,443,0,5.55,175,0,4.6892,0.5043,0.0,0,0,0,0.18,0.0,13.3333,0,heartbeat,heartbeat,normal,benign
227,89,25053,1883,0,6.52,94,0,2.5506,0.4141,0.0,1,0,0,0.52,0.0,13.6503,1,mesh_alert,mesh_status,normal,benign
684,109,35420,23,6,125.12,413,4,6.2752,0.6038,0.048,1,1,1,0.92,1.333,0.8712,0,tamper,physical_tamper,attack,human
504,278,45524,443,0,5.41,390,0,1.8129,0.7738,0.0,0,0,0,0.18,0.0,51.3863,0,network,firmware_check,normal,benign
499,271,59651,443,0,5.68,456,0,1.8413,0.9138,0.0,0,0,0,0.18,0.0,47.7113,0,network,firmware_check,normal,benign
185,59,32903,3389,15,71.86,94,0,3.1356,0.5081,0.2087,1,0,0,0.96,0.0,0.821,0,network,credential_stuffing,attack,human
205,81,49043,1883,0,5.61,75,0,2.5309,0.3659,0.0,1,0,0,0.52,0.0,14.4385,1,mesh_alert,mesh_status,normal,benign
291,136,60402,443,0,5.57,164,0,2.1397,0.5636,0.0,0,0,0,0.18,0.0,24.4165,0,status,dashboard_poll,normal,benign
237,166,49067,8080,2,60.35,205,0,1.4277,0.865,0.0331,0,0,0,0.28,0.0,2.7506,1,mesh_alert,mesh_pivot_alert,attack,apt
86,15,32256,3389,2,169.16,51,0,5.7333,0.593,0.0118,1,0,1,0.96,0.0,0.0887,0,network,port_scan,attack,bot
254,66,29077,1883,0,5.33,93,0,3.8485,0.3661,0.0,1,0,0,0.52,0.0,12.3827,1,mesh_alert,mesh_status,normal,benign
406,129,54676,8080,0,12.02,306,0,3.1473,0.7537,0.0,0,0,0,0.28,0.0,10.7321,0,network,telemetry_upload,normal,benign
310,174,55680,80,0,10.06,132,0,1.7816,0.4258,0.0,0,0,0,0.2,0.0,17.2962,0,status,dashboard_poll,normal,benign
259,106,25190,1883,0,8.69,95,0,2.4434,0.3668,0.0,1,0,0,0.52,0.0,12.1979,0,heartbeat,heartbeat,normal,benign
372,195,44320,443,0,8.14,142,0,1.9077,0.3817,0.0,0,0,0,0.18,0.0,23.9558,0,status,dashboard_poll,normal,benign
353,190,56735,443,0,10.71,208,0,1.8579,0.5892,0.0,0,0,0,0.18,0.0,17.7404,0,status,dashboard_poll,normal,benign
877,8,64114,1883,0,333.22,1319,0,109.625,1.5,0.0,1,0,1,0.52,0.0,0.024,0,network,request_flood,attack,bot
225,81,25036,1883,0,6.16,69,0,2.7778,0.3067,0.0,1,0,0,0.52,0.0,13.1494,1,mesh_alert,mesh_status,normal,benign
1142,21,43595,80,2,203.5,1123,0,54.381,0.9834,0.0098,0,0,1,0.2,0.0,0.1032,0,network,request_flood,attack,bot
259,221,34256,1883,2,38.97,87,0,1.1719,0.3359,0.0513,1,0,0,0.52,0.0,5.671,1,mesh_alert,mesh_pivot_alert,attack,apt
260,170,49459,1883,5,50.29,157,0,1.5294,0.6038,0.0994,1,0,0,0.52,0.0,3.3804,1,mesh_alert,mesh_pivot_alert,attack,apt
332,88,62538,1883,0,5.75,151,0,3.7727,0.4548,0.0,1,0,0,0.52,0.0,15.3043,0,heartbeat,heartbeat,normal,benign
1074,6,57972,8080,2,355.13,1055,0,179.0,0.9823,0.0056,0,0,1,0.28,0.0,0.0169,0,network,request_flood,attack,bot
260,258,59643,443,4,64.86,147,0,1.0078,0.5654,0.0617,0,0,0,0.18,0.0,3.9778,1,mesh_alert,mesh_pivot_alert,attack,apt
239,98,24475,1883,0,4.63,105,0,2.4388,0.4393,0.0,1,0,0,0.52,0.0,21.1663,1,mesh_alert,mesh_status,normal,benign
203,103,47062,1883,0,6.21,54,0,1.9709,0.266,0.0,1,0,0,0.52,0.0,16.5862,1,mesh_alert,mesh_status,normal,benign
531,183,45993,443,0,4.29,410,0,2.9016,0.7721,0.0,0,0,0,0.18,0.0,42.6573,0,network,firmware_check,normal,benign
770,148,46409,3389,7,117.69,690,3,5.2027,0.8961,0.0595,1,1,1,0.96,1.0,1.2575,0,tamper,physical_tamper,attack,human
325,72,60138,1883,0,6.07,131,0,4.5139,0.4031,0.0,1,0,0,0.52,0.0,11.8616,0,heartbeat,heartbeat,normal,benign
301,122,46013,1883,3,53.96,94,0,2.4672,0.3123,0.0556,1,0,0,0.52,0.0,2.2609,1,mesh_alert,mesh_pivot_alert,attack,apt
264,251,63717,443,0,9.08,112,0,1.0518,0.4242,0.0,0,0,0,0.18,0.0,27.6432,0,status,dashboard_poll,normal,benign
287,173,58063,80,0,8.96,120,0,1.659,0.4181,0.0,0,0,0,0.2,0.0,19.308,0,status,dashboard_poll,normal,benign
484,126,29014,1883,0,17.25,366,0,3.8413,0.7562,0.0,1,0,0,0.52,0.0,7.3043,0,network,telemetry_upload,normal,benign
522,230,50277,443,0,4.66,344,0,2.2696,0.659,0.0,0,0,0,0.18,0.0,49.3562,0,network,firmware_check,normal,benign
306,101,42541,1883,0,7.18,154,0,3.0297,0.5033,0.0,1,0,0,0.52,0.0,14.0669,0,heartbeat,heartbeat,normal,benign
343,107,32036,443,0,5.6,134,0,3.2056,0.3907,0.0,0,0,0,0.18,0.0,19.1071,0,heartbeat,heartbeat,normal,benign
654,261,64513,443,0,5.16,573,0,2.5057,0.8761,0.0,0,0,0,0.18,0.0,50.5814,0,network,firmware_check,normal,benign
274,122,24418,443,0,6.0,103,0,2.2459,0.3759,0.0,0,0,0,0.18,0.0,20.3333,0,heartbeat,heartbeat,normal,benign
337,101,41017,1883,0,10.48,174,0,3.3366,0.5163,0.0,1,0,0,0.52,0.0,9.6374,0,heartbeat,heartbeat,normal,benign
193,66,56739,1883,0,7.16,79,0,2.9242,0.4093,0.0,1,0,0,0.52,0.0,9.2179,1,mesh_alert,mesh_status,normal,benign
345,165,59803,443,0,6.74,158,0,2.0909,0.458,0.0,0,0,0,0.18,0.0,24.4807,0,status,dashboard_poll,normal,benign
517,131,53511,443,0,6.27,429,0,3.9466,0.8298,0.0,0,0,0,0.18,0.0,20.8931,0,network,firmware_check,normal,benign
318,155,55349,8080,0,20.69,170,0,2.0516,0.5346,0.0,0,0,0,0.28,0.0,7.4915,0,network,telemetry_upload,normal,benign
162,17,37097,8080,2,111.9,52,0,9.5294,0.321,0.0179,0,0,1,0.28,0.0,0.1519,0,network,port_scan,attack,bot
423,136,62646,443,0,12.58,220,0,3.1103,0.5201,0.0,0,0,0,0.18,0.0,10.8108,0,network,telemetry_upload,normal,benign
227,88,59629,1883,0,10,92,0,2.5795,0.4053,0.0,1,0,0,0.52,0.0,8.8,1,mesh_alert,mesh_status,normal,benign
276,122,45336,443,0,4.11,139,0,2.2623,0.5036,0.0,0,0,0,0.18,0.0,29.6837,0,heartbeat,heartbeat,normal,benign
232,104,41143,1883,0,6.08,70,0,2.2308,0.3017,0.0,1,0,0,0.52,0.0,17.1053,1,mesh_alert,mesh_status,normal,benign
626,279,50297,443,0,4.62,397,0,2.2437,0.6342,0.0,0,0,0,0.18,0.0,60.3896,0,network,firmware_check,normal,benign
157,75,57355,1883,0,6.39,70,0,2.0933,0.4459,0.0,1,0,0,0.52,0.0,11.7371,1,mesh_alert,mesh_status,normal,benign
1267,8,57168,443,1,334.25,1341,0,158.375,1.0584,0.003,0,0,1,0.18,0.0,0.0239,0,network,request_flood,attack,bot
325,172,63161,8080,0,9.82,244,0,1.8895,0.7508,0.0,0,0,0,0.28,0.0,17.5153,0,network,telemetry_upload,normal,benign
520,334,59516,443,0,4.72,472,0,1.5569,0.9077,0.0,0,0,0,0.18,0.0,70.7627,0,network,firmware_check,normal,benign
547,200,60136,443,0,2.4,466,0,2.735,0.8519,0.0,0,0,0,0.18,0.0,83.3333,0,network,firmware_check,normal,benign
626,276,41261,443,0,1.48,432,0,2.2681,0.6901,0.0,0,0,0,0.18,0.0,186.4865,0,network,firmware_check,normal,benign
530,315,48223,443,0,2.5,330,0,1.6825,0.6226,0.0,0,0,0,0.18,0.0,126.0,0,network,firmware_check,normal,benign
284,106,38063,1883,0,7.46,150,0,2.6792,0.5282,0.0,1,0,0,0.52,0.0,14.2091,0,heartbeat,heartbeat,normal,benign
1271,17,61448,1883,0,388.15,1157,0,74.7647,0.9103,0.0,1,0,1,0.52,0.0,0.0438,0,network,request_flood,attack,bot
938,5,34007,443,2,219.51,556,0,187.6,0.5928,0.0091,0,0,1,0.18,0.0,0.0228,0,network,request_flood,attack,bot
704,138,31146,443,0,6.16,531,0,5.1014,0.7543,0.0,0,0,0,0.18,0.0,22.4026,0,network,firmware_check,normal,benign
382,115,34345,443,0,11.68,139,0,3.3217,0.3639,0.0,0,0,0,0.18,0.0,9.8459,0,status,dashboard_poll,normal,benign
798,123,64358,22,6,102.25,338,2,6.4878,0.4236,0.0587,1,1,1,0.86,0.667,1.2029,0,tamper,physical_tamper,attack,human
256,128,54532,1883,5,45.31,106,0,2.0,0.4141,0.1104,1,0,0,0.52,0.0,2.825,1,mesh_alert,mesh_pivot_alert,attack,apt
285,75,28261,1883,0,9.93,103,0,3.8,0.3614,0.0,1,0,0,0.52,0.0,7.5529,0,heartbeat,heartbeat,normal,benign
160,76,62241,1883,0,3.82,63,0,2.1053,0.3937,0.0,1,0,0,0.52,0.0,19.8953,1,mesh_alert,mesh_status,normal,benign
436,135,64277,8080,0,11.82,302,0,3.2296,0.6927,0.0,0,0,0,0.28,0.0,11.4213,0,network,telemetry_upload,normal,benign
409,206,55306,443,0,6.31,142,0,1.9854,0.3472,0.0,0,0,0,0.18,0.0,32.6466,0,status,dashboard_poll,normal,benign
1079,5,48953,80,0,219.27,862,0,215.8,0.7989,0.0,0,0,1,0.2,0.0,0.0228,0,network,request_flood,attack,bot
232,117,48625,443,0,9.15,124,0,1.9829,0.5345,0.0,0,0,0,0.18,0.0,12.7869,0,heartbeat,heartbeat,normal,benign
231,102,59597,1883,0,1.95,117,0,2.2647,0.5065,0.0,1,0,0,0.52,0.0,52.3077,0,heartbeat,heartbeat,normal,benign
464,145,41144,8080,0,8.51,224,0,3.2,0.4828,0.0,0,0,0,0.28,0.0,17.0388,0,network,telemetry_upload,normal,benign
416,186,47986,443,0,12.73,168,0,2.2366,0.4038,0.0,0,0,0,0.18,0.0,14.6112,0,status,dashboard_poll,normal,benign
308,88,36512,1883,0,3.5,124,0,3.5,0.4026,0.0,1,0,0,0.52,0.0,25.1429,0,heartbeat,heartbeat,normal,benign
286,188,52374,80,0,10.42,102,0,1.5213,0.3566,0.0,0,0,0,0.2,0.0,18.0422,0,status,dashboard_poll,normal,benign
416,147,45274,1883,0,10.92,254,0,2.8299,0.6106,0.0,1,0,0,0.52,0.0,13.4615,0,network,telemetry_upload,normal,benign
710,137,40104,443,0,2.58,486,0,5.1825,0.6845,0.0,0,0,0,0.18,0.0,53.1008,0,network,firmware_check,normal,benign
561,224,36797,443,0,5.37,405,0,2.5045,0.7219,0.0,0,0,0,0.18,0.0,41.7132,0,network,firmware_check,normal,benign
169,64,54582,1883,0,6.7,54,0,2.6406,0.3195,0.0,1,0,0,0.52,0.0,9.5522,1,mesh_alert,mesh_status,normal,benign
305,96,58911,1883,0,3.34,114,0,3.1771,0.3738,0.0,1,0,0,0.52,0.0,28.7425,0,heartbeat,heartbeat,normal,benign
268,112,55679,1883,0,5.19,134,0,2.3929,0.5,0.0,1,0,0,0.52,0.0,21.58,0,heartbeat,heartbeat,normal,benign
717,214,61797,443,0,6.08,655,0,3.3505,0.9135,0.0,0,0,0,0.18,0.0,35.1974,0,network,firmware_check,normal,benign
213,93,53692,1883,0,9.57,61,0,2.2903,0.2864,0.0,1,0,0,0.52,0.0,9.7179,1,mesh_alert,mesh_status,normal,benign
214,102,57331,1883,0,6.13,85,0,2.098,0.3972,0.0,1,0,0,0.52,0.0,16.6395,1,mesh_alert,mesh_status,normal,benign
600,331,34489,443,0,4.35,432,0,1.8127,0.72,0.0,0,0,0,0.18,0.0,76.092,0,network,firmware_check,normal,benign
523,321,64864,443,0,5.22,445,0,1.6293,0.8509,0.0,0,0,0,0.18,0.0,61.4943,0,network,firmware_check,normal,benign
563,120,37331,443,0,3.35,362,0,4.6917,0.643,0.0,0,0,0,0.18,0.0,35.8209,0,network,firmware_check,normal,benign
312,108,25468,443,0,9.14,160,0,2.8889,0.5128,0.0,0,0,0,0.18,0.0,11.8162,0,heartbeat,heartbeat,normal,benign
545,259,62509,443,0,6.85,320,0,2.1042,0.5872,0.0,0,0,0,0.18,0.0,37.8102,0,network,firmware_check,normal,benign
282,166,32718,443,0,10.87,125,0,1.6988,0.4433,0.0,0,0,0,0.18,0.0,15.2714,0,status,dashboard_poll,normal,benign
321,132,25014,1883,0,6.88,177,0,2.4318,0.5514,0.0,1,0,0,0.52,0.0,19.186,0,network,telemetry_upload,normal,benign
250,141,45092,443,2,64.44,148,0,1.773,0.592,0.031,0,0,0,0.18,0.0,2.1881,1,mesh_alert,mesh_pivot_alert,attack,apt
170,32,64540,3389,0,101.32,77,0,5.3125,0.4529,0.0,1,0,1,0.96,0.0,0.3158,0,network,port_scan,attack,bot
898,6,64962,80,1,235.16,626,0,149.6667,0.6971,0.0043,0,0,1,0.2,0.0,0.0255,0,network,request_flood,attack,bot
460,151,37139,8080,0,17.05,298,0,3.0464,0.6478,0.0,0,0,0,0.28,0.0,8.8563,0,network,telemetry_upload,normal,benign
287,111,46582,443,0,6.0,156,0,2.5856,0.5436,0.0,0,0,0,0.18,0.0,18.5,0,heartbeat,heartbeat,normal,benign
539,211,31925,443,0,4.57,374,0,2.5545,0.6939,0.0,0,0,0,0.18,0.0,46.1707,0,network,firmware_check,normal,benign
596,297,24339,443,0,3.79,392,0,2.0067,0.6577,0.0,0,0,0,0.18,0.0,78.3641,0,network,firmware_check,normal,benign
279,120,56435,443,0,10.17,122,0,2.325,0.4373,0.0,0,0,0,0.18,0.0,11.7994,0,heartbeat,heartbeat,normal,benign
115,33,53697,22,1,147.24,24,0,3.4848,0.2087,0.0068,1,0,1,0.86,0.0,0.2241,0,network,port_scan,attack,bot
440,145,32543,22,28,73.45,351,0,3.0345,0.7977,0.3812,1,0,0,0.86,0.0,1.9741,0,network,credential_stuffing,attack,human
377,158,62390,443,0,10.44,196,0,2.3861,0.5199,0.0,0,0,0,0.18,0.0,15.1341,0,status,dashboard_poll,normal,benign
270,93,40144,443,0,8.92,141,0,2.9032,0.5222,0.0,0,0,0,0.18,0.0,10.426,0,heartbeat,heartbeat,normal,benign
314,137,58063,80,0,10.51,128,0,2.292,0.4076,0.0,0,0,0,0.2,0.0,13.0352,0,status,dashboard_poll,normal,benign
338,250,54397,443,0,4.06,145,0,1.352,0.429,0.0,0,0,0,0.18,0.0,61.5764,0,status,dashboard_poll,normal,benign
